tx_hash,block_number,block_time,tx_from,num_swaps,swap_path,pools,projects,profit_usd,gas_cost_usd,net_profit_usd,token_balances
0x94576cfc4f9fe110e496381da83d0c1b2e4cf298052db3a387e83b0b9c85a17b,176361333,2024-02-01 10:41:12.000 UTC,0x14699116ea6de0bccef5e1ae7e531ab2310afcfd,3,ARB → USDC → USDC → ARB,uniswap:0xb0f6ca40 | camelot:0xc86eb7b8 | uniswap:0xcda53b1f,"uniswap, camelot, uniswap",3.247350,0.000160,3.247189,ARB:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000); USDC:+3.24442000($+3.2473)
0x60ff267946942d10e8c84146c34c32995daf73f0ee5e754d06981e3153c3da9a,176361333,2024-02-01 10:41:12.000 UTC,0x891fc31573d623601e268dd493c8cf73257cd72a,3,USDC → USDC → ARB → USDC,ramses:0x562d29b5 | uniswap:0xcda53b1f | ramses:0xee5f2e39,"ramses, uniswap, ramses",1.140295,0.000152,1.140143,USDC:+1.13927300($+1.1403); USDC:+0.00000000($+0.0000); ARB:+0.00000000($+0.0000)
0x036beb2d1f9059efdbb0dbb718a9c8f8df02113e17fbf5fde4ce5d351a7ef7c0,176361333,2024-02-01 10:41:12.000 UTC,0xb9c5f82b6d6f2f2acef3cdb334261ffe2864ca05,2,ARB → WETH → ARB,ramses:0x6ce9bc2d | uniswap:0xc6f78049,"ramses, uniswap",2.999811,0.204290,2.795521,ARB:+0.00000000($+0.0000); WETH:+0.00131984($+2.9998)
0x23ea20686eaa51c14cfb1beeadba82d85d73e84f0a0c2a5ee03a7dd42513d88e,176361333,2024-02-01 10:41:12.000 UTC,0x34c304475cb72015be6b9d66690f0c93c850e68a,3,WETH → USDC → USD₮0 → WETH,uniswap:0xc6962004 | uniswap:0xbe3ad6a5 | uniswap:0x641c00a8,"uniswap, uniswap, uniswap",0.886541,0.296549,0.589992,WETH:+0.00039072($+0.8865); USDC:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
0x01afb2d21bbb8e8ffcba4a52d5acbb4679d75ec155f663708fd7f0f7ebdf651a,176361506,2024-02-01 10:41:56.000 UTC,0xb1fb86e1e7ee4d57e9c78f380890f03e385f3031,2,USDC → WETH → USDC,uniswap:0xc31e54c7 | gammaswap:0x755f72d7,"uniswap, gammaswap",0.268948,0.149024,0.119924,USDC:+0.26823100($+0.2689); WETH:+0.00000000($+0.0000)
0x682df88a0777eb21351ba0a3968fa56949727cc15758b3c4774cdbd08e53fa5a,176361857,2024-02-01 10:43:29.000 UTC,0x3c7485ba84e9a28f22cc343e26f39c29ae3c64bf,2,WETH → WBTC → WETH,camelot:0xd845f7d4 | camelot:0x96059759,"camelot, camelot",8.223243,0.278086,7.945157,WETH:+0.00362244($+8.2232); WBTC:+0.00000000($+0.0000)
0x20b77ce675dfb7c957ed73648d51bfabd228ba8ad7e146fd183610e1a49dda24,176361926,2024-02-01 10:43:47.000 UTC,0xa0d8d83fc49c6314720c18ede5ac59928c61f28d,3,WETH → ARB → USDC → WETH,uniswap:0xc6f78049 | uniswap:0xcda53b1f | uniswap:0xc31e54c7,"uniswap, uniswap, uniswap",1.337575,0.291305,1.046270,WETH:+0.00058843($+1.3376); ARB:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xeea8fddbec475d5ffa3ab08b2381265ad3147b0394426ff3c5d2771d9f163647,176361926,2024-02-01 10:43:47.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,ARB → WETH → ARB,ramses:0x6ce9bc2d | uniswap:0xc6f78049,"ramses, uniswap",1.340280,0.161438,1.178842,ARB:+0.00000000($+0.0000); WETH:+0.00058969($+1.3403)
0x02dcf519d6e775d99d9584dca61908972b2040bfce6ffa757572c02758710012,176361926,2024-02-01 10:43:47.000 UTC,0x8356bbf31517fced3c6238503b31fffa22a8f999,2,ARB → WETH → ARB,camelot:0xa6c5c7d1 | uniswap:0xc6f78049,"camelot, uniswap",0.134663,0.130114,0.004549,ARB:+0.00000000($+0.0000); WETH:+0.00005925($+0.1347)
0x7febc6ff044570d06bd74e1d350d636cea3da8c75c0d273559418da5a869aa55,176361944,2024-02-01 10:43:52.000 UTC,0x752bb9ed069da6dcdfba1d5c63d7330921fa4006,3,WETH → wstETH → WBTC → WETH,balancer:0x9791d590 | balancer:0xb5bd58c7 | camelot:0x96059759,"balancer, balancer, camelot",3.300701,0.330233,2.970468,WETH:+0.00145222($+3.3007); wstETH:+0.00000000($+0.0000); WBTC:+0.00000000($+0.0000)
0x21585e71d1e5653de94aaa46bbb844d44bd864d63f7909d81c9ed8c4804802fa,176362136,2024-02-01 10:44:43.000 UTC,0x4309e9fe87a0842315feb30752cd1d495796a043,3,ERN → USD₮0 → WETH → ERN,ramses:0x4c5ca4d3 | uniswap:0x641c00a8 | ramses:0x84c1d915,"ramses, uniswap, ramses",0.286840,0.202055,0.084785,ERN:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000); WETH:+0.00012620($+0.2868)
0xd08875923dadf2a696d889071f218213f55f1dbc7c93b0c50de69565ff4cf784,176362248,2024-02-01 10:45:12.000 UTC,0xb07dc98d4b30b3f8c6fc230b353d61a3266abc0d,2,WETH → USDC → WETH,uniswap:0xe754841b | uniswap:0xc31e54c7,"uniswap, uniswap",0.904118,0.245945,0.658173,WETH:+0.00039756($+0.9041); USDC:+0.00000000($+0.0000)
0x30a10abe5935bb3403445889be03bc4db0dfbe6f468bdb7bd39904022ddfe9a1,176362436,2024-02-01 10:46:04.000 UTC,0xb93271bd9bb01dd43890e587e8041c3ff4815a9d,3,WETH → WBTC → wstETH → WETH,camelot:0x96059759 | balancer:0xb5bd58c7 | balancer:0x9791d590,"camelot, balancer, balancer",0.752886,0.336110,0.416776,WETH:+0.00032616($+0.7529); WBTC:+0.00000000($+0.0000); wstETH:+0.00000000($+0.0000)
