tx_hash,block_number,block_time,tx_from,num_swaps,swap_path,pools,projects,profit_usd,gas_cost_usd,net_profit_usd,token_balances
0xa1a7df37503348dfe0ed387a3f583d204ee9fd79d15f0d347968346cea52360e,201408970,2024-04-15 22:00:12.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,WBTC → WETH → WBTC,pancakeswap:0x54076c90 | uniswap:0x2f5e87c9,"pancakeswap, uniswap",0.068182,0.007948,0.060234,WBTC:+0.00000001($+0.0006); WETH:+0.00002170($+0.0675)
0xa2ad7b697ce3f8a30b9fe8133bbc8ac452f73f52e0e5466fa2056a54355ad2f5,201408972,2024-04-15 22:00:13.000 UTC,0x2366fe4522688d8936b01d56b3c843b15a1e9432,2,WBTC → WETH → WBTC,pancakeswap:0x54076c90 | ramses:0x2760cc82,"pancakeswap, ramses",0.013816,0.011285,0.002531,WBTC:+0.00000000($+0.0000); WETH:+0.00000444($+0.0138)
0xbc883c437e83bf0a551d994550313d67ee833db1ffd05a8ebbeba2ea6c2f6404,201409057,2024-04-15 22:00:34.000 UTC,0x06b5bf3e619c377d5a15ac6b9dd224b80e8ba93d,2,WETH → PENDLE → WETH,uniswap:0xb08a8794 | pancakeswap:0x1cb28920,"uniswap, pancakeswap",0.025383,0.006864,0.018519,WETH:+0.00000816($+0.0254); PENDLE:+0.00000000($+0.0000)
0xdc9f19112ad67a402adf4e2031d4df65443684ff465063bada4c8428b09bcf16,201409116,2024-04-15 22:00:49.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,USDC → USD₮0 → USDC,dodo:0xe4b2dfc8 | sushiswap:0xd9e96f78,"dodo, sushiswap",0.098395,0.000005,0.098390,USDC:+0.00000200($+0.0000); USD₮0:+0.09825500($+0.0984)
0x34f96bbb06bc149939b7e7078c8bcc3d4d0e83d92d2d4b6cf63f3a9c0c45fe32,201409138,2024-04-15 22:00:55.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → USD₮0 → USDC → WETH,pancakeswap:0x389938cf | solidly:0xadf56f49 | pancakeswap:0x7fcdc354,"pancakeswap, solidly, pancakeswap",0.047534,0.012771,0.034763,WETH:+0.00001528($+0.0475); USD₮0:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xa17ba6a0d04e59b8a5492dfd684686d4cf1eb9eb7a94124db5b100c3cbc39fd0,201409177,2024-04-15 22:01:05.000 UTC,0x6a5ee6813f537a2b71e9f9588ff8d3f4537d26c2,2,WETH → USDC → WETH,solidly:0x6c9ab1c1 | pancakeswap:0x7fcdc354,"solidly, pancakeswap",0.003593,0.009967,-0.006374,WETH:+0.00000000($+0.0000); USDC:+0.00358700($+0.0036)
0x3481ef5ffd073322d93de83c4945ced44287f82727f2277d9cc21562466b3103,201409228,2024-04-15 22:01:17.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,USDC → RAM → ICHI → USDC,ramses:0x4eec5b23 | ramses:0x3546333d | uniswap:0xe02e1d8c,"ramses, ramses, uniswap",0.191545,0.000005,0.191540,USDC:+0.19121300($+0.1915); RAM:+0.00000000($+0.0000); ICHI:+0.00000000($+0.0000)
0x03ca69ee5e41572139927e8de00125ac59c7a656e47162eb25dcd0217ca7d86f,201409243,2024-04-15 22:01:21.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,3,USDV → USDC → WETH → USDV,trader_joe:0x53ecccca | pancakeswap:0x7fcdc354 | uniswap:0x8f5ccd50,"trader_joe, pancakeswap, uniswap",0.026978,0.012310,0.014668,USDV:+0.00125000($+0.0013); USDC:+0.00000100($+0.0000); WETH:+0.00000827($+0.0257)
0x5578525743309b2d34f0fa47a8ada41911fec113c2370917de3fc37977774a1f,201409248,2024-04-15 22:01:22.000 UTC,0xf29b18cb786a045178c8ee9131e0ff69567bdd2b,3,DPX → plsDPX → WETH → DPX,sushiswap:0x16e818e2 | sushiswap:0x471fbc9a | sushiswap:0x339a67fc,"sushiswap, sushiswap, sushiswap",0.009988,0.009305,0.000683,DPX:+0.00000000($+0.0000); plsDPX:+0.00000000($+0.0000); WETH:+0.00000321($+0.0100)
0xd095bdcc7d66eafa2e9c12c7b686e967f8fc10570c19538c7c6703775675b1d5,201409267,2024-04-15 22:01:27.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → wXBL → USD₮0 → WETH,sushiswap:0x033f6c83 | uniswap:0xdeed97e4 | uniswap:0x641c00a8,"sushiswap, uniswap, uniswap",0.097988,0.010299,0.087689,WETH:+0.00003148($+0.0980); wXBL:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
0xf570e2f928df65cf8eccceeb5a56b05e342fa0a238642f294d492ed9b99ce336,201409275,2024-04-15 22:01:29.000 UTC,0xf29b18cb786a045178c8ee9131e0ff69567bdd2b,3,WETH → USDC → ICHI → WETH,pancakeswap:0x7fcdc354 | uniswap:0xe02e1d8c | uniswap:0x071427e4,"pancakeswap, uniswap, uniswap",0.016284,0.012591,0.003693,WETH:+0.00000523($+0.0163); USDC:+0.00000000($+0.0000); ICHI:+0.00000000($+0.0000)
0xc4d41b492dc0e8460dce5593607bc087a5f1affc2a1144394e98e9fefecc6f5f,201409430,2024-04-15 22:02:09.000 UTC,0x54364b93bdeadad411b57408b8d4fb9681f3d263,3,WETH → USDV → USD₮0 → WETH,uniswap:0x8f5ccd50 | uniswap:0x4992de01 | pancakeswap:0x389938cf,"uniswap, uniswap, pancakeswap",0.162898,0.026819,0.136079,WETH:+0.00005234($+0.1629); USDV:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
0x38a5631a0abb6c3a1cd3c0116979174accb980e3d115e312cc431b1d176bcdd3,201409457,2024-04-15 22:02:16.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → USDV → USDC → WETH,uniswap:0x8f5ccd50 | uniswap:0x536f4b1c | pancakeswap:0x7fcdc354,"uniswap, uniswap, pancakeswap",0.047559,0.012479,0.035079,WETH:+0.00001528($+0.0476); USDV:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x9ed4437dfe492ddd0fe573e853c2e327b0c691dbe31ace9d41e38ceef9f72411,201409463,2024-04-15 22:02:17.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → USD₮0 → USDC → WETH,pancakeswap:0x389938cf | uniswap:0xbe3ad6a5 | pancakeswap:0x7fcdc354,"pancakeswap, uniswap, pancakeswap",0.046640,0.012435,0.034205,WETH:+0.00001501($+0.0466); USD₮0:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x4c8ae3cb323353ade217eaac041377d8d6192b6138b2074e0c324f913d2b01cd,201409463,2024-04-15 22:02:17.000 UTC,0x58ede72e733f49fc8a1051d59552f0cff2a7fb27,2,WETH → USDC → WETH,solidly:0x6c9ab1c1 | pancakeswap:0x7fcdc354,"solidly, pancakeswap",0.002601,0.009076,-0.006476,WETH:+0.00000000($+0.0000); USDC:+0.00259600($+0.0026)
0x5c51f0ac9dda881ed70894d240c11d3ed4ff9ef1dfb9a0f3219b667b300e6f41,201409472,2024-04-15 22:02:20.000 UTC,0xf29b18cb786a045178c8ee9131e0ff69567bdd2b,3,WETH → USDC → USDC → WETH,dackieswap:0x551e3117 | ramses:0x562d29b5 | uniswap:0xc6962004,"dackieswap, ramses, uniswap",0.020408,0.013554,0.006853,WETH:+0.00000611($+0.0190); USDC:+0.00000000($+0.0000); USDC:+0.00139400($+0.0014)
0x0353224f3d4b485036dfb798b583f372fb672529d8c7560691897936784f8fc2,201409475,2024-04-15 22:02:20.000 UTC,0x2366fe4522688d8936b01d56b3c843b15a1e9432,2,USD₮0 → USDC → USD₮0,trader_joe:0x0242dd3b | dodo:0xe4b2dfc8,"trader_joe, dodo",0.030577,0.000004,0.030573,USD₮0:+0.03051100($+0.0306); USDC:+0.00000200($+0.0000)
0x2a51a252e6a16ce3685a1ab6517f85614cb01161182088b733443a5ee756be88,201409547,2024-04-15 22:02:39.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,PENDLE → WETH → PENDLE,camelot:0xbfca4230 | uniswap:0xb08a8794,"camelot, uniswap",0.035855,0.007641,0.028214,PENDLE:+0.00000000($+0.0000); WETH:+0.00001152($+0.0359)
0xc38ab35f7365aa096695f23c6a9cda1eab774690594fad8d832f4dd941278b8b,201409631,2024-04-15 22:03:00.000 UTC,0xba92439f24756d50eed8496dec8bcd66da77524a,3,WETH → USDC → Boop → WETH,uniswap:0xc6962004 | uniswap:0xf70a585e | camelot:0x184fb097,"uniswap, uniswap, camelot",0.150570,0.017406,0.133164,WETH:+0.00004843($+0.1506); USDC:+0.00000000($+0.0000); Boop:+0.00000000($+0.0000)
0xa251cc550a2486c05c7c843b439c2ab3aa96ada0a71589500beca87c638439b8,201409635,2024-04-15 22:03:01.000 UTC,0x1112fbf1a309c4f7c58e5619a2f61412d3a04293,2,WETH → Boop → WETH,uniswap:0x9fa1d2d0 | camelot:0x184fb097,"uniswap, camelot",0.026605,0.006157,0.020448,WETH:+0.00000855($+0.0266); Boop:+0.00000000($+0.0000)
0x59f50f5cb8602032ae0c5ba8966dab87d542d88080aa3dc349ae09c73cc86e0b,201409655,2024-04-15 22:03:06.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,PENDLE → WETH → PENDLE,camelot:0xbfca4230 | uniswap:0xb08a8794,"camelot, uniswap",0.102470,0.008488,0.093982,PENDLE:+0.00000000($+0.0000); WETH:+0.00003292($+0.1025)
0xe4ca21543212a1a291a19f295c045fd74f2b61aab6bbda52b56030b8cae1a5bf,201409701,2024-04-15 22:03:17.000 UTC,0x5330350d3f67a9498d6b0c3ebae926e40af341b0,3,WETH → USDV → USDC → WETH,uniswap:0x8f5ccd50 | uniswap:0x536f4b1c | pancakeswap:0x7fcdc354,"uniswap, uniswap, pancakeswap",0.075547,0.024013,0.051534,WETH:+0.00002427($+0.0755); USDV:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xfbe9c848e93c34084ef29ddda8ddf005e3f953bfd327b42edf20e0c7c11f20a3,201409762,2024-04-15 22:03:33.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,WETH → USDC → WETH,solidly:0x6c9ab1c1 | pancakeswap:0x7fcdc354,"solidly, pancakeswap",0.034451,0.008963,0.025488,WETH:+0.00001109($+0.0344); USDC:+0.00000100($+0.0000)
0x0f54ca3cdf7c98a356b333517a77664f08509c07a197f0c956f0aa4552640446,201409762,2024-04-15 22:03:33.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,uniswap:0xb08a8794 | gammaswap:0x7652a9ab | pancakeswap:0x7fcdc354,"uniswap, gammaswap, pancakeswap",0.042247,0.012289,0.029958,WETH:+0.00001357($+0.0422); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x96db7801fc6ef14614071fc5a78c5b3c2becce38a264b9adf8683973ef6edeff,201409781,2024-04-15 22:03:37.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,2,WETH → wXBL → WETH,sushiswap:0x033f6c83 | uniswap:0x073dbb9c,"sushiswap, uniswap",0.092458,0.007427,0.085031,WETH:+0.00002971($+0.0925); wXBL:+0.00000000($+0.0000)
0x6be70419f843aa8b48bbcf16eaa391ebf834ffeb5ed6e86a7b7229f2a2bf02ba,201409787,2024-04-15 22:03:39.000 UTC,0x85bb9a692f709ce5e420db292c504bf0e30bffb5,3,WETH → USDV → USD₮0 → WETH,uniswap:0x8f5ccd50 | uniswap:0x4992de01 | pancakeswap:0x389938cf,"uniswap, uniswap, pancakeswap",0.120692,0.024207,0.096485,WETH:+0.00003878($+0.1207); USDV:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
0x343c23a8908cf580a34e91a442dff189e853baeebed79f81f567cfd937c06e9a,201409788,2024-04-15 22:03:39.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,USDC → ARB → stEUR → USDC,pancakeswap:0x9ffca51d | camelot:0xcae4a986 | camelot:0xcc4e4c18,"pancakeswap, camelot, camelot",0.044542,0.000008,0.044534,USDC:+0.04433100($+0.0445); ARB:+0.00000000($+0.0000); stEUR:+0.00000000($+0.0000)
0x8fd88dbc48241f8ea5d7100793c8392fe597f55979a9ebc01f1e4bab27841908,201409838,2024-04-15 22:03:52.000 UTC,0xf29b18cb786a045178c8ee9131e0ff69567bdd2b,2,USDC → WETH → USDC,uniswap:0xc31e54c7 | dackieswap:0x551e3117,"uniswap, dackieswap",0.018692,0.009237,0.009456,USDC:+0.01861800($+0.0187); WETH:+0.00000000($+0.0000)
0x9d6042b9305636499ba93fa441346a4215ff3af29cabca22bc6ed28978846b89,201409841,2024-04-15 22:03:53.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → WBTC → USD₮0 → WETH,pancakeswap:0x54076c90 | uniswap:0x5969efdd | pancakeswap:0x389938cf,"pancakeswap, uniswap, pancakeswap",0.042037,0.012047,0.029990,WETH:+0.00001351($+0.0420); WBTC:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
0x2091a1bf81dca8d275c38b25771033761c06b1a3d4a6cb6b856d40ad618ded3b,201409853,2024-04-15 22:03:56.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,3,USD₮0 → USDC → WETH → USD₮0,solidly:0xadf56f49 | pancakeswap:0x7fcdc354 | pancakeswap:0x389938cf,"solidly, pancakeswap, pancakeswap",0.032706,0.013249,0.019458,USD₮0:+0.00000100($+0.0000); USDC:+0.00000100($+0.0000); WETH:+0.00001051($+0.0327)
0x313d2202392a514a43ef2e6f4b581016322f9c2df0c84983d6b1ba6785c30925,201409854,2024-04-15 22:03:56.000 UTC,0xabaa4082d402834ad83d3748e147e19bc1b786b5,4,WETH → wstETH → stEUR → USDC → WETH,uniswap:0x35218a1c | camelot:0x6c41a770 | camelot:0xcc4e4c18 | uniswap:0xc6962004,"uniswap, camelot, camelot, uniswap",0.189093,0.024711,0.164382,WETH:+0.00006076($+0.1891); wstETH:+0.00000000($+0.0000); stEUR:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xcedd330521365e23b98dcd79f7a19a55f15468ddb52634e6cc48c846c82cb446,201409861,2024-04-15 22:03:58.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → WBTC → USDC → WETH,ramses:0x2760cc82 | camelot:0x02be4f98 | pancakeswap:0x7fcdc354,"ramses, camelot, pancakeswap",0.043684,0.019470,0.024213,WETH:+0.00001404($+0.0437); WBTC:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x5998469f5ad083946aa081c6f8e0d884f2f07be92a6cb06ea5cbea6b8d4f9f3c,201409943,2024-04-15 22:04:18.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,3,USD₮0 → USDC → WETH → USD₮0,wombatexchange:0xe78876c3 | pancakeswap:0x7fcdc354 | pancakeswap:0x389938cf,"wombatexchange, pancakeswap, pancakeswap",0.040596,0.014135,0.026461,USD₮0:+0.00000100($+0.0000); USDC:+0.00000100($+0.0000); WETH:+0.00001304($+0.0406)
0x001f10fbba495ce1d5607204dd3072269f2728e5821b102ada8a78f57e126f6d,201410239,2024-04-15 22:05:32.000 UTC,0xc7be1634879985f7906ab6e33a831c8972ef6f50,3,USDC → WBTC → WETH → USDC,uniswap:0x0e483131 | pancakeswap:0x54076c90 | pancakeswap:0x7fcdc354,"uniswap, pancakeswap, pancakeswap",0.071126,0.025494,0.045632,USDC:+0.07096800($+0.0711); WBTC:+0.00000000($+0.0000); WETH:+0.00000000($+0.0000)
0xe60d3a630df39a486c5caccc99e9dd9c6dd428e2556fb143c86c4fd3b0a648c7,201410437,2024-04-15 22:06:23.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,uniswap:0xb08a8794 | gammaswap:0x7652a9ab | pancakeswap:0x7fcdc354,"uniswap, gammaswap, pancakeswap",0.053154,0.012272,0.040883,WETH:+0.00001711($+0.0532); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x8c50b936f7bf6a5108c138be54318cbd3bca66d71a54265ee6b8e569c71c7208,201410534,2024-04-15 22:06:47.000 UTC,0x6a5ee6813f537a2b71e9f9588ff8d3f4537d26c2,2,USDC → USDC → USDC,camelot:0xc1ad2395 | camelot:0xc86eb7b8,"camelot, camelot",0.017849,0.000005,0.017844,USDC:+0.01782500($+0.0178); USDC:+0.00000000($+0.0000)
0x98c0ee8f9b3badb233136c951fd611b513bffc40a696727e28cdcd09f8018d97,201410571,2024-04-15 22:06:56.000 UTC,0x35460583dbe220be4711d814fcf95ac5685bd540,2,PENDLE → WETH → PENDLE,pancakeswap:0x1cb28920 | uniswap:0xb08a8794,"pancakeswap, uniswap",7.054867,0.009729,7.045138,PENDLE:+0.00000000($+0.0000); WETH:+0.00227045($+7.0549)
0x3551abfc59b497ab7d796b49b7a51b7d0a06558a31ace9499b31098ca094703b,201410746,2024-04-15 22:07:40.000 UTC,0x9ec1dedacb6f2b556c8432da24cca1285cde1726,2,DAI → WETH → DAI,uniswap:0xa961f047 | sushiswap:0x692a0b30,"uniswap, sushiswap",0.026368,0.010254,0.016114,DAI:+0.00000000($+0.0000); WETH:+0.00000849($+0.0264)
0xd6a45b299fd35065016aab415df3badae6ed7c0e400b76c0e2060cb610d51965,201410825,2024-04-15 22:08:00.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,WETH → USDC → WETH,trader_joe:0x94d53be5 | uniswap:0xc31e54c7,"trader_joe, uniswap",0.104643,0.008218,0.096425,WETH:+0.00001865($+0.0579); USDC:+0.04665400($+0.0467)
0x273717d7de77de8494728d404c1d1400621c2e43462c6bafee9fb9a3b10adbfd,201410863,2024-04-15 22:08:09.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → USDV → USD₮0 → WETH,uniswap:0x8f5ccd50 | uniswap:0x4992de01 | pancakeswap:0x389938cf,"uniswap, uniswap, pancakeswap",0.054944,0.011869,0.043075,WETH:+0.00001768($+0.0549); USDV:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
0x96b1b5c2010c0af28e043ab8096fd7c47f561aefab20a45cbd6330dbf82e7c26,201410872,2024-04-15 22:08:12.000 UTC,0x0f242fdee48555e19c569e43aa4d6d3d7ea26954,2,WETH → PENDLE → WETH,uniswap:0xb08a8794 | camelot:0xe461f84c,"uniswap, camelot",0.026931,0.026827,0.000105,WETH:+0.00000867($+0.0269); PENDLE:+0.00000000($+0.0000)
0xbbea7ec81620168d72500f4cd39c7e59527ead66c01b4a550b706bf746443a78,201410872,2024-04-15 22:08:12.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,uniswap:0xb08a8794 | gammaswap:0x7652a9ab | pancakeswap:0x7fcdc354,"uniswap, gammaswap, pancakeswap",0.047537,0.013709,0.033829,WETH:+0.00001530($+0.0475); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x5b3037defc7590790fda64d847f2f463faf24f4af06bc7d9facd7317c6f05a01,201410893,2024-04-15 22:08:17.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,uniswap:0xb08a8794 | gammaswap:0x66b2ad18 | dackieswap:0x551e3117,"uniswap, gammaswap, dackieswap",0.025311,0.013712,0.011599,WETH:+0.00000815($+0.0253); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0xcb68ecc5b1a56c6762adce14fa849fbed5268ce2dc4c7cb763fb6912e6088f06,201410944,2024-04-15 22:08:30.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,3,ARB → WETH → USD₮0 → ARB,solidly:0x46b66c5e | pancakeswap:0x389938cf | uniswap:0xb791ad21,"solidly, pancakeswap, uniswap",0.063594,0.013784,0.049809,ARB:+0.00000000($+0.0000); WETH:+0.00000000($+0.0000); USD₮0:+0.06348700($+0.0636)
0x901225bddecd8c30d21e7b090552554f7d6963e1f1d808bea2330b60f875667c,201410958,2024-04-15 22:08:33.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,2,ETH → wXBL → WETH,1inch-LOP:0x11111112 | uniswap:0x073dbb9c,"1inch-LOP, uniswap",0.206084,0.011643,0.194441,ETH:+0.00006632($+0.2061); wXBL:+0.00000000($+0.0000)
0xa2fe2f907e7bc224225aabc1809a42bb9bdf85b83b557ad1d481af2f78b24825,201411270,2024-04-15 22:09:52.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,USD₮0 → WETH → USD₮0,pancakeswap:0x389938cf | uniswap:0x641c00a8,"pancakeswap, uniswap",0.096646,0.009265,0.087382,USD₮0:+0.00000100($+0.0000); WETH:+0.00003110($+0.0966)
0x7b163000a46c4ddd7436aff3790ca267c4a56421136672cb1ae1cf62f797fabc,201411449,2024-04-15 22:10:37.000 UTC,0xb52a18d60e0e753540181e80e14b6ec53f1b1b0f,3,WETH → USD₮0 → EMC → WETH,uniswap:0x641c00a8 | uniswap:0x47b6de85 | camelot:0xa1cb6476,"uniswap, uniswap, camelot",23.757071,0.012949,23.744122,WETH:+0.00765858($+23.7571); USD₮0:+0.00000000($+0.0000); EMC:+0.00000000($+0.0000)
0x81b93552c876cc247ea52a9183788613154154b3508b08647b76a010044bba9a,201411449,2024-04-15 22:10:37.000 UTC,0x10ce5fd08d7c220a17f597605e830c04da4156dd,3,USDC → USD₮0 → EMC → USDC,trader_joe:0x0242dd3b | uniswap:0x47b6de85 | uniswap:0xf710f699,"trader_joe, uniswap, uniswap",0.224206,0.000004,0.224202,USDC:+0.22392100($+0.2242); USD₮0:+0.00001000($+0.0000); EMC:+0.00000000($+0.0000)
0x6ff3d82d86ec1bff099d47b4b04a4cd4d98c5fb1c75d9c35ee7a19657360588c,201411450,2024-04-15 22:10:37.000 UTC,0x5330350d3f67a9498d6b0c3ebae926e40af341b0,2,USD₮0 → EMC → USD₮0,uniswap:0x47b6de85 | uniswap:0x1b63b4d7,"uniswap, uniswap",0.067613,0.000005,0.067607,USD₮0:+0.06750600($+0.0676); EMC:+0.00000000($+0.0000)
0xebdb80bf6a51cb208893f7d83f440f8acd646e73403ba22a7e350f5f84c39b33,201411450,2024-04-15 22:10:37.000 UTC,0x11145dbc55d226236f5f2d036c91c2c2b95fc834,2,USD₮0 → EMC → USD₮0,uniswap:0x47b6de85 | camelot:0x1c07695f,"uniswap, camelot",0.146411,0.000006,0.146404,USD₮0:+0.14617000($+0.1464); EMC:+0.00000697($+0.0000)
0x82db95c28c6825fae7ff6d050aa5cf7466802c095fafe64df661549deba35b60,201411450,2024-04-15 22:10:37.000 UTC,0x11145dbc55d226236f5f2d036c91c2c2b95fc834,3,WETH → USD₮0 → EMC → WETH,trader_joe:0xd387c40a | uniswap:0x47b6de85 | camelot:0x7e76b9ad,"trader_joe, uniswap, camelot",0.128464,0.025278,0.103186,WETH:+0.00004141($+0.1285); USD₮0:+0.00000000($+0.0000); EMC:+0.00000000($+0.0000)
0xbe37a647dcf41e1b3541b499fa623d01fa3ce3d769ada9a7559e7e87aaea1565,201411540,2024-04-15 22:11:00.000 UTC,0x1841224af802571321298a37b9cc4945f5463cd0,3,WETH → USDC → PEAS → WETH,uniswap:0xc6962004 | camelot:0xcf714592 | uniswap:0x23d17764,"uniswap, camelot, uniswap",7.951424,0.017650,7.933774,WETH:+0.00256268($+7.9514); USDC:+0.00000000($+0.0000); PEAS:+0.00000000($+0.0000)
0xd6e66245104c494b6ef74b669b9b026e6b41c19b0a70c4e88873990cf400a4ca,201411541,2024-04-15 22:11:01.000 UTC,0x11145dbc55d226236f5f2d036c91c2c2b95fc834,2,WETH → PEAS → WETH,camelot:0x44cc8b40 | uniswap:0x23d17764,"camelot, uniswap",0.034058,0.020992,0.013066,WETH:+0.00001097($+0.0341); PEAS:+0.00000000($+0.0000)
0xca8e6adf10683e7330ce30680c40b5b2f2e750a71c1f347ee3913aa413d5d365,201411616,2024-04-15 22:11:19.000 UTC,0x8319f7c6fb356ae8fe41dde40690d1833218bb9e,5,USDC → apOHM → apPEAS → PEAS → WETH → USDC,camelot:0xe16270c2 | camelot:0x04d30065 | uniswap:0xf6bc9be1 | uniswap:0x23d17764 | uniswap:0xc6962004,"camelot, camelot, uniswap, uniswap, uniswap",0.363355,0.029519,0.333837,USDC:+0.29132300($+0.2917); apOHM:+0.00610019($+0.0717); apPEAS:+0.09379607($+0.0000); PEAS:+0.00000000($+0.0000); WETH:+0.00000000($+0.0000)
0xc65276e73478b57bbf62210df0fa7d871510f13f0b5a07cd6716c3d243c76dcf,201411728,2024-04-15 22:11:48.000 UTC,0x07b805df38ac6656e497cd31a3b89112cf066cc3,3,USD₮0 → USDC → WETH → USD₮0,solidly:0xadf56f49 | pancakeswap:0x7fcdc354 | pancakeswap:0x389938cf,"solidly, pancakeswap, pancakeswap",0.026580,0.011422,0.015158,USD₮0:+0.02654000($+0.0266); USDC:+0.00000000($+0.0000); WETH:+0.00000000($+0.0000)
0x12d2d063e4a5722ce18740a657c85f07281f427a811acb887279f201cfe4bce3,201411786,2024-04-15 22:12:02.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,KNOW → WETH → KNOW,camelot:0xc49e1238 | uniswap:0x866cca5c,"camelot, uniswap",0.598994,0.007585,0.591409,KNOW:+0.00000000($+0.0000); WETH:+0.00019291($+0.5990)
0x603fe2b9c0788688915d070a65bd156e4e0d016d43ba88c43730cf110e0e128a,201411824,2024-04-15 22:12:12.000 UTC,0xdb41a02d8ed34740a03299d746608fa769f055fb,2,USD₮0 → WETH → USD₮0,pancakeswap:0x389938cf | uniswap:0x641c00a8,"pancakeswap, uniswap",0.062160,0.008492,0.053668,USD₮0:+0.00000100($+0.0000); WETH:+0.00002002($+0.0622)
0x5168dd4d31d6365db3bdba72e6ccb18399218ce6f62f3b51842932374a508019,201411830,2024-04-15 22:12:13.000 UTC,0xf29b18cb786a045178c8ee9131e0ff69567bdd2b,3,WETH → MIRTH → KNOW → WETH,camelot:0xac031f35 | uniswap:0x80232fb8 | uniswap:0x866cca5c,"camelot, uniswap, uniswap",0.012558,0.010286,0.002273,WETH:+0.00000404($+0.0126); MIRTH:+0.00000000($+0.0000); KNOW:+0.00000000($+0.0000)
0x93a3ad561abfb6c256954a4ecd737062cefe7e1bc5bbb458a94b865bfc0e5b9c,201411864,2024-04-15 22:12:22.000 UTC,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,3,WETH → PENDLE → USDC → WETH,uniswap:0xb08a8794 | gammaswap:0x7652a9ab | pancakeswap:0x7fcdc354,"uniswap, gammaswap, pancakeswap",0.056426,0.013882,0.042544,WETH:+0.00001817($+0.0564); PENDLE:+0.00000000($+0.0000); USDC:+0.00000000($+0.0000)
0x5b5e1102272e6aabf0d6d42bd72fd9ea05c8bfe6e838d62887bda745df03728e,201411878,2024-04-15 22:12:25.000 UTC,0xc7be1634879985f7906ab6e33a831c8972ef6f50,3,WETH → USDV → USD₮0 → WETH,uniswap:0x8f5ccd50 | uniswap:0x4992de01 | pancakeswap:0x389938cf,"uniswap, uniswap, pancakeswap",0.096292,0.024575,0.071717,WETH:+0.00003101($+0.0963); USDV:+0.00000000($+0.0000); USD₮0:+0.00000000($+0.0000)
